LAND;EIU;REGION;NETZ;STR_NR;STR_KURZNAME;STR_KM_ANF;STR_KM_END;VON_KM;BIS_KM;VON_KM_I;BIS_KM_I;RI;LAENGE;DB_BETRIEB;ISK_NETZ;BAHNNUTZUNG;BETREIBERART;SONDERFALL;SONST_VERTR;AUSLAND
NI;DB Netz (ohne RNI);N;Hannover;1750;Wunstorf - Lehrte;-0,5 + -74;43,3 + 7;33,7 + 65;43,3 + 7;103370065;104330007;1;9538;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1750;Wunstorf - Lehrte;-0,5 + -74;43,3 + 7;-0,5 + -74;33,7 + 65;99949926;103370065;2;34269;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1750;Wunstorf - Lehrte;-0,5 + -74;43,3 + 7;33,7 + 65;43,3 + 7;103370065;104330007;2;9555;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1751;Wunstorf - Gümmerwald;-0,7 + -53;4,0 + 41;-0,7 + -53;4,0 + 41;99929947;100400041;1;4794;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1751;Wunstorf - Gümmerwald;-0,7 + -53;4,0 + 41;-0,7 + -53;4,0 + 41;99929947;100400041;2;4794;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1752;Hannover-L. Hafen - Empelde;19,7 + 96;20,9 + 6;19,7 + 96;20,9 + 6;101970096;102090006;1;1110;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1752;Hannover-L. Hafen - Empelde;19,7 + 96;20,9 + 6;19,7 + 96;20,9 + 6;101970096;102090006;2;1110;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1753;Hannover Waldhausen - Wülfel;26,6 + 44;29,9 + 65;26,6 + 44;29,9 + 65;102660044;102990065;1;3321;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1753;Hannover Waldhausen - Wülfel;26,6 + 44;29,9 + 65;26,6 + 44;29,9 + 65;102660044;102990065;2;3321;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1754;Hannover Wülfel - Waldheim;-0,5 + -60;2,8 + 54;-0,5 + -60;2,8 + 54;99949940;100280054;1;3414;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1754;Hannover Wülfel - Waldheim;-0,5 + -60;2,8 + 54;-0,5 + -60;2,8 + 54;99949940;100280054;2;3414;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1755;Hannover Wülfel - Messebahnhof;-0,5 + -86;1,2 + 0;-0,5 + -86;0,2 + 42;99949914;100020042;1;828;nv;02 ISK-Netz, kein ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1755;Hannover Wülfel - Messebahnhof;-0,5 + -86;1,2 + 0;0,2 + 42;1,2 + 0;100020042;100120000;1;958;nv;03 nicht ISK-relevantes Netz;Gleisanschluss;fremdbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1755;Hannover Wülfel - Messebahnhof;-0,5 + -86;1,2 + 0;-0,5 + -86;0,2 + 42;99949914;100020042;2;828;nv;02 ISK-Netz, kein ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1755;Hannover Wülfel - Messebahnhof;-0,5 + -86;1,2 + 0;0,2 + 42;1,2 + 0;100020042;100120000;2;958;nv;03 nicht ISK-relevantes Netz;Gleisanschluss;fremdbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1756;Han. Bismarckstraße - Wülfel;3,8 + 84;5,1 + 25;3,8 + 84;5,1 + 25;100380084;100510025;1;1241;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1756;Han. Bismarckstraße - Wülfel;3,8 + 84;5,1 + 25;3,8 + 84;5,1 + 25;100380084;100510025;2;1241;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1760;Hannover - Soest;0,0 + 0;180,8 + 35;0,0 + 0;72,3 + 50;100000000;107230050;1;74693;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NW;DB Netz (ohne RNI);N;Hannover;1760;Hannover - Soest;0,0 + 0;180,8 + 35;72,3 + 50;98,6 + 0;107230050;109860000;1;26255;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NW;DB Netz (ohne RNI);W;Hamm;1760;Hannover - Soest;0,0 + 0;180,8 + 35;98,6 + 0;180,8 + 35;109860000;118080035;1;82011;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1760;Hannover - Soest;0,0 + 0;180,8 + 35;0,0 + 0;72,3 + 50;100000000;107230050;2;74693;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NW;DB Netz (ohne RNI);N;Hannover;1760;Hannover - Soest;0,0 + 0;180,8 + 35;72,3 + 50;98,6 + 0;107230050;109860000;2;26255;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NW;DB Netz (ohne RNI);W;Hamm;1760;Hannover - Soest;0,0 + 0;180,8 + 35;98,6 + 0;180,8 + 35;109860000;118080035;2;82077;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1761;Weetzen - Haste;-0,4 + -15;26,4 + 56;-0,4 + -15;26,4 + 56;99959985;102640056;1;26861;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1761;Weetzen - Haste;-0,4 + -15;26,4 + 56;-0,4 + -15;26,4 + 56;99959985;102640056;2;26861;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1762;Bad Münder - Bad Nenndorf;-0,8 + -12;23,2 + 54;-0,8 + -12;0,5 + 0;99919988;100050000;1;1312;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1762;Bad Münder - Bad Nenndorf;-0,8 + -12;23,2 + 54;0,5 + 0;23,2 + 54;100050000;102320054;1;22754;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1762;Bad Münder - Bad Nenndorf;-0,8 + -12;23,2 + 54;-0,8 + -12;0,5 + 0;99919988;100050000;2;1312;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1762;Bad Münder - Bad Nenndorf;-0,8 + -12;23,2 + 54;0,5 + 0;23,2 + 54;100050000;102320054;2;22754;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1770;Lehrte - Nordstemmen;13,1 + 3;52,6 + 39;13,1 + 3;52,6 + 39;101310003;105260039;1;39578;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1770;Lehrte - Nordstemmen;13,1 + 3;52,6 + 39;13,1 + 3;52,6 + 39;101310003;105260039;2;39578;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1771;Barnten - Rössing;22,3 + 40;26,5 + 23;22,3 + 40;26,5 + 23;102230040;102650023;1;4183;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1771;Barnten - Rössing;22,3 + 40;26,5 + 23;22,3 + 40;26,5 + 23;102230040;102650023;2;4183;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1772;Hildesheim - Groß Gleidingen;40,4 + 89;74,9 + 34;40,4 + 89;74,9 + 34;104040089;107490034;1;34445;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1772;Hildesheim - Groß Gleidingen;40,4 + 89;74,9 + 34;40,4 + 89;74,9 + 34;104040089;107490034;2;34445;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1773;Hildesheim - Goslar;40,2 + 56;94,0 + 71;40,2 + 56;94,0 + 71;104020056;109400071;1;53848;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1773;Hildesheim - Goslar;40,2 + 56;94,0 + 71;40,2 + 56;94,0 + 71;104020056;109400071;2;53848;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1774;Sorsum - Himmelsthür;0,0 + 0;3,5 + 38;0,0 + 0;3,5 + 38;100000000;100350038;1;3538;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1774;Sorsum - Himmelsthür;0,0 + 0;3,5 + 38;0,0 + 0;3,5 + 38;100000000;100350038;2;3538;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1775;Lehrte, W 316 - W 828;15,4 + 61;18,8 + 57;15,4 + 61;18,8 + 57;101540061;101880057;1;3396;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1775;Lehrte, W 316 - W 828;15,4 + 61;18,8 + 57;15,4 + 61;18,8 + 57;101540061;101880057;2;3396;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1776;Lehrte, W 370 - W 317;39,8 + 21;41,2 + 79;39,8 + 21;41,2 + 79;103980021;104120079;1;1458;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1776;Lehrte, W 370 - W 317;39,8 + 21;41,2 + 79;39,8 + 21;41,2 + 79;103980021;104120079;2;1458;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1800;Göttingen - Grone;0,0 + 0;2,3 + 8;0,0 + 0;2,3 + 8;100000000;100230008;1;2308;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1800;Göttingen - Grone;0,0 + 0;2,3 + 8;0,0 + 0;2,3 + 8;100000000;100230008;2;2308;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;3,2 + 70;30,6 + 60;100320070;103060060;1;27392;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;30,6 + 60;33,3 + 70;103060060;103330070;1;2710;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;33,3 + 70;34,3 + 40;103330070;103430040;1;970;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;34,3 + 40;34,6 + 70;103430040;103460070;1;330;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;34,6 + 70;36,7 + 82;103460070;103670082;1;2112;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;3,2 + 70;30,6 + 60;100320070;103060060;2;27392;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;30,6 + 60;33,3 + 70;103060060;103330070;2;2710;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;33,3 + 70;34,3 + 40;103330070;103430040;2;970;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;34,3 + 40;34,6 + 70;103430040;103460070;2;330;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1801;Göttingen - Bodenfelde;3,2 + 70;36,7 + 82;34,6 + 70;36,7 + 82;103460070;103670082;2;2112;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1802;Uslar - Schönhagen;-0,6 + -17;10,0 + 57;-0,6 + -17;0,3 + 0;99939983;100030000;1;917;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1802;Uslar - Schönhagen;-0,6 + -17;10,0 + 57;0,3 + 0;10,0 + 57;100030000;101000057;1;9757;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1802;Uslar - Schönhagen;-0,6 + -17;10,0 + 57;-0,6 + -17;0,3 + 0;99939983;100030000;2;917;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1802;Uslar - Schönhagen;-0,6 + -17;10,0 + 57;0,3 + 0;10,0 + 57;100030000;101000057;2;9757;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1803;Göttingen - Siekweg;0,9 + 13;2,5 + 5;0,9 + 13;2,5 + 5;100090013;100250005;1;1592;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1803;Göttingen - Siekweg;0,9 + 13;2,5 + 5;0,9 + 13;2,5 + 5;100090013;100250005;2;1592;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,0 + 0;0,0 + 90;100000000;100000090;1;90;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,0 + 90;0,6 + 30;100000090;100060030;1;540;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,6 + 30;1,0 + 3;100060030;100100003;1;373;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,0 + 0;0,0 + 90;100000000;100000090;2;90;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,0 + 90;0,6 + 30;100000090;100060030;2;540;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
HE;DB Netz (ohne RNI);N;Hannover;1804;Eichenberg, W 64 - 88;0,0 + 0;1,0 + 3;0,6 + 30;1,0 + 3;100060030;100100003;2;373;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;88,5 + 33;117,0 + 70;108850033;111700070;1;28572;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;117,0 + 70;142,0 + 45;111700070;114200045;1;25030;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;142,0 + 45;157,1 + 37;114200045;115710037;1;15116;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;88,5 + 33;117,0 + 70;108850033;111700070;2;28572;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;117,0 + 70;142,0 + 45;111700070;114200045;2;25030;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1810;Northeim - Nordhausen;88,5 + 33;157,1 + 37;142,0 + 45;157,1 + 37;114200045;115710037;2;15116;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;-0,6 + -89;0,4 + 0;99939911;100040000;1;1089;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;0,4 + 0;23,2 + 10;100040000;102320010;1;22818;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;23,2 + 10;23,2 + 60;102320010;102320060;1;50;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;23,2 + 60;25,1 + 50;102320060;102510050;1;1890;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;25,1 + 50;37,9 + 0;102510050;103790000;1;12750;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;37,9 + 0;38,4 + 50;103790000;103840050;1;550;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;38,4 + 50;39,2 + 0;103840050;103920000;1;750;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;39,2 + 0;40,4 + 44;103920000;104040044;1;1244;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;-0,6 + -89;0,4 + 0;99939911;100040000;2;1089;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;0,4 + 0;23,2 + 10;100040000;102320010;2;22818;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;23,2 + 10;23,2 + 60;102320010;102320060;2;50;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;23,2 + 60;25,1 + 50;102320060;102510050;2;1890;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;25,1 + 50;37,9 + 0;102510050;103790000;2;12750;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;37,9 + 0;38,4 + 50;103790000;103840050;2;550;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;38,4 + 50;39,2 + 0;103840050;103920000;2;750;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
TH;DB Netz (ohne RNI);SO;Halle;1811;Wulften - Leinefelde;-0,6 + -89;40,4 + 44;39,2 + 0;40,4 + 44;103920000;104040044;2;1244;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1812;Seesen - Herzberg;85,9 + 62;117,6 + 91;85,9 + 62;117,6 + 91;108590062;111760091;1;31770;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1812;Seesen - Herzberg;85,9 + 62;117,6 + 91;85,9 + 62;117,6 + 91;108590062;111760091;2;31770;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1813;Herzberg - Siebertal;0,0 + 70;5,9 + 93;0,0 + 70;0,6 + 34;100000070;100060034;1;564;nv;02 ISK-Netz, kein ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1813;Herzberg - Siebertal;0,0 + 70;5,9 + 93;0,6 + 34;5,9 + 93;100060034;100590093;1;5359;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1813;Herzberg - Siebertal;0,0 + 70;5,9 + 93;0,0 + 70;0,6 + 34;100000070;100060034;2;564;nv;02 ISK-Netz, kein ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);N;Hannover;1813;Herzberg - Siebertal;0,0 + 70;5,9 + 93;0,6 + 34;5,9 + 93;100060034;100590093;2;5359;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,2 + 92;0,4 + 0;100020092;100040000;1;108;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,4 + 0;0,4 + 80;100040000;100040080;1;80;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,4 + 80;4,2 + 40;100040080;100420040;1;3760;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;4,2 + 40;15,5 + 7;100420040;101550007;1;11267;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,2 + 92;0,4 + 0;100020092;100040000;2;108;nv;02 ISK-Netz, kein ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,4 + 0;0,4 + 80;100040000;100040080;2;80;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;0,4 + 80;4,2 + 40;100040080;100420040;2;3760;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
NI;DB Netz (ohne RNI);SO;Halle;1815;Scharzfeld - St Andreasberg;0,2 + 92;15,5 + 7;4,2 + 40;15,5 + 7;100420040;101550007;2;11267;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
